,x,bed,thickness
123,1815.6965625226585,253.50420342248836,2916.5292190399996
124,1830.7748081670288,254.03851531648874,2916.7428128
125,1845.7953482191515,254.57088388809922,2916.9564065600002
126,1860.229546622737,255.10077833857864,2917.16921904
127,1875.2499618994334,255.6276798019898,2917.3828128
128,1889.6255467721348,256.151082387772,2917.59640656
129,1904.6458788321324,256.6704942335841,2917.5692190399996
130,1919.7813742722938,257.1854385700021,2917.5692190399996
131,1934.156836803173,257.69545471956985,2917.5428128
132,1949.1770025369333,258.20009879471087,2917.5164065599997
133,1963.6109588995023,258.69894393792333,2917.5164065599997
134,1978.689491960933,259.1915802638395,2917.5164065599997
135,1993.00696055546,259.67761474184,2917.5164065599997
136,2008.0846256241348,260.15667109971696,2917.24921904
137,2022.5173864605167,260.6283897497209,2917.0092190399996
138,2037.595753736925,261.0924277383352,2917.0092190399996
139,2052.028475863699,261.54845872113157,2917.0092190399996
140,2067.1058090707666,261.9961729638054,2917.0364065599997
141,2082.183100757553,262.4352773702323,2916.79640656
142,2096.6166109558108,262.8654955385318,2916.5564065599997
143,2111.694604836128,263.2865678462651,2916.5828128
144,2126.0693330235226,263.69825156577275,2916.5828128
145,2141.204001849299,264.10032097393156,2916.5828128
146,2155.5219327099767,264.49256734735303,2916.60921904
147,2170.5988926573045,264.87479877058655,2916.87640656
148,2185.032078213684,265.24683983123845,2917.11640656
149,2200.1088722137356,265.6085313124609,2916.9028128
150,2214.484225803855,265.9597299200089,2916.6892190400004
151,2229.504177966839,266.30030804433846,2916.44921904
152,2244.639342711962,266.6301535581023,2916.47640656
153,2259.0136226913455,266.94916964954126,2916.2628127999997
154,2274.1487880394707,267.2572746924182,2916.0492190399996
155,2288.52294578038,267.5544021528888,2915.83640656
156,2303.6003176740924,267.8405005334548,2915.6228128
157,2318.03301534419,268.1155333541587,2915.40921904
158,2333.109311621796,268.3794791475911,2915.19640656
159,2347.4850023015897,268.6323313970853,2914.9828128
160,2362.6188443438004,268.8740983710946,2915.03640656
161,2376.993710800525,269.1048030732473,2915.0628128
162,2392.128338474533,269.32448355099666,2915.11640656
163,2406.5029995920922,269.5331930695378,2914.92921904
164,2421.578964088476,269.7309996340739,2915.2228128
165,2436.7135093142133,269.91798542550924,2915.2492190400003
166,2451.088006765596,270.09424636350707,2915.3028127999996
167,2466.2791898628784,270.25989074654825,2915.35640656
168,2480.6543919327814,270.4150369114457,2915.40921904
169,2495.788730723827,270.5598114013791,2915.4628128
170,2510.1630254832708,270.69434819901977,2915.48921904
171,2525.239484795704,270.81878836424335,2915.5428128
172,2539.7290023853275,270.9332797065853,2915.59640656
173,2554.8054203527427,271.0379764919629,2915.64921904
174,2569.237185233287,271.1330391831601,2915.9428128
175,2584.3701592780853,271.2186342135535,2915.96921904
176,2598.803621926272,271.2949337935338,2916.0228128
177,2613.8797494699975,271.3621157490602,2916.07640656
178,2628.311354031859,271.420363391761,2916.12921904
179,2643.444989699681,271.469865419978,2916.1828128
180,2657.876472746124,271.5108158501325,2916.2628127999997
181,2672.9523929349816,271.54341397777284,2916.31640656
182,2687.326037612671,271.5678643308448,2916.36921904
183,2702.459466713757,271.584376504108,2916.44921904
184,2716.8339402373094,271.59316480040593,2916.5028128
185,2731.852845806672,271.5944477516129,2916.5828128
186,2746.284003879249,271.5884472805576,2916.6628128
187,2761.3018749796174,271.57538699010894,2916.7164065600005
188,2776.3775047933887,271.55549009997054,2916.79640656
189,2790.751691251542,271.52897835833437,2916.87640656
190,2805.7693959863536,271.49607245384163,2916.92921904
191,2820.7294248828985,271.4569932431529,2917.0092190399996
192,2835.0458116880473,271.411962570497,2917.0628128
193,2850.065210953311,271.361203262312,2917.1428128000002
194,2865.025114997072,271.30493881997495,2917.1964065600005
195,2879.2836185116466,271.24339313211124,2917.27640656
196,2894.243356194129,271.1767901714452,2917.35640656
197,2909.2039621099393,271.1053536409527,2917.16921904
198,2924.1637416425074,271.02930667146336,2917.0092190399996
199,2938.4220371743286,270.9488716745174,2916.8228128
200,2953.3824768829945,270.8642702484046,2916.6628128
201,2968.3428752031905,270.7757228817499,2916.47640656
202,2983.2455563441763,270.68344818820816,2916.28921904
203,2997.503643678516,270.5876618552525,2916.36921904
204,3012.463875889036,270.4885758980973,2916.4228128
205,3027.4240251693554,270.3863983653548,2916.47640656
206,3042.326540491791,270.2813332023046,2916.5564065599997
207,3056.5844196256803,270.17358012453246,2916.60921904
208,3071.5435347167804,270.0633345011808,2916.92921904
209,3086.44588397145,269.95078724733185,2917.2228128
210,3101.4057844671042,269.836124725058,2917.5428128
211,3115.664281938094,269.71952865242724,2917.8628128
212,3130.566465128897,269.6011760195643,2918.15640656
213,3145.52619952058,269.481239011086,2918.4764065599998
214,3160.485892527722,269.3598849345073,2918.52921904
215,3175.330276829787,269.23727615423314,2918.60921904
216,3189.587697253228,269.1135700305017,2918.6628128
217,3204.489590568395,268.9889188624633,2918.71640656
218,3219.391359664456,268.8634698347948,2918.79640656
219,3234.3507625475613,268.73736496753094,2918.84921904
220,3249.2524907654297,268.6107410688122,2918.9028128000004
221,3263.4537634202716,268.48372969000013,2918.95640656
222,3278.413041844222,268.35645708243055,2919.00921904
223,3293.314604162515,268.22904392938887,2919.0628127999994
224,3308.2160422653105,268.10160437899094,2919.11640656
225,3323.059931046577,267.974244807289,2919.16921904
226,3337.259960533396,267.8470637334122,2919.2228127999997
227,3352.1613576733653,267.72015280124396,2919.27640656
228,3367.0626721412264,267.59359737712396,2919.32921904
229,3381.963820855206,267.4674767972123,2919.3564065600003
230,3396.7506566344673,267.3418647954679,2919.4092190399997
231,3411.652633035512,267.2168297723524,2919.4628128
232,3426.496936444528,267.09243522506165,2919.51640656
233,3441.2826994022616,266.96874064332854,2919.5428127999994
234,3456.125970325942,266.8458021952561,2919.59640656
235,3470.8548064189818,266.7236727309459,2919.64921904
236,3484.9968679064623,266.6024012265297,2919.6764065600005
237,3499.840015863345,266.48203242776054,2919.96921904
238,3514.5686883525486,266.36260729976254,2920.23640656
239,3529.35503452392,266.2441636759548,2920.5028128
240,3544.1404307771736,266.1267364787569,2920.52921904
241,3558.927398353684,266.01035777637486,2920.55640656
242,3573.6559942378517,265.8950570217304,2920.5828128000003
243,3588.4988160634384,265.78086128710675,2920.5828128000003
244,3603.227207329546,265.6677952527242,2920.60921904
245,3618.0699065329827,265.5558812027741,2920.60921904
246,3632.798300872717,265.44513909486847,2920.60921904
247,3647.641828646869,265.3355864386666,2920.6364065600005
248,3662.4843644785433,265.2272381031607,2920.3964065600003
249,3677.2125138830597,265.1201062547274,2920.1564065600005
250,3692.113588788823,265.01420035859456,2919.8892190399997
251,3706.9568706998107,264.9095271761833,2919.8892190399997
252,3721.7424848639494,264.80609075815926,2919.8892190399997
253,3736.5856854904123,264.70389243323785,2919.8892190399997
254,3751.4865134768042,264.60293080618874,2919.8628128
255,3765.6851563348464,264.5032018050847,2919.8628128
256,3780.4706066679646,264.40469880432164,2919.8364065600003
257,3795.370276535148,264.3074127967022,2919.8092190400002
258,3810.2708980188618,264.2113325747552,2919.8092190400002
259,3825.2290628937917,264.11644490792673,2919.7828127999996
260,3840.129560459245,264.0227347155478,2919.75640656
261,3854.327786214868,263.9301852356909,2919.72921904
262,3869.2857851346926,263.83877819009786,2919.7028127999997
263,3884.2437426879333,263.7484939453033,2919.6764065600005
264,3899.2016173404554,263.65931166988196,2919.64921904
265,3913.4573025193968,263.57120948775406,2919.6228128000002
266,3928.4150523888966,263.48416462768495,2919.59640656
267,3943.430469761559,263.398153569185,2919.5428127999994
268,3957.7436981567735,263.3131521849544,2919.51640656
269,3972.7579565013148,263.22913587981947,2919.4628128
270,3987.7731660735008,263.14607972617654,2919.4364065600003
271,4002.144640489292,263.0639585961577,2919.3828128000005
272,4017.2173515689356,262.9827472905373,2919.32921904
273,4031.5302915354987,262.90242066439737,2919.27640656
274,4046.6604631941154,262.82295374977076,2919.2228127999997
275,4061.733008228781,262.7443218752805,2919.1428128000002
276,4076.161037640253,262.66650078272767,2919.08921904
277,4091.3487124436215,262.5894667407778,2919.00921904
278,4105.718951462055,262.5131966587454,2918.95640656
279,4120.90654420534,262.4376682090434,2918.8764065600003
280,4135.277529194442,262.36285996394514,2918.79640656
281,4149.762862927004,262.2887515410327,2918.71640656
282,4164.950249968519,262.2153237490503,2918.63640656
283,4179.435504833775,262.1425587315793,2918.28921904
284,4194.565222555262,262.0704401085323,2918.20921904
285,4209.050356578911,261.998953115262,2917.8628128
286,4224.237538325615,261.92808473927346,2917.5428128
287,4238.724329679026,261.8578238547234,2917.4364065600003
288,4253.266976965722,261.78816135481634,2917.3292190399993
289,4268.396281234527,261.7190902821348,2917.24921904
290,4282.881177623742,261.6506059570002,2917.1428128000002
291,4298.068072067443,261.582706104021,2917.0364065599997
292,4312.610521135575,261.51539077454487,2916.92921904
293,4327.096127280922,261.4486617487436,2916.84921904
294,4342.225267301532,261.38252169216935,2916.9828128000004
295,4356.769211672756,261.316973579654,2916.87640656
296,4371.955818905102,261.25202037135836,2917.0364065599997
297,4386.44031603176,261.18766489633816,2917.16921904
298,4400.983359594611,261.12390993135165,2917.0628128
299,4416.169802976408,261.0607582629837,2916.9564065600002
300,4430.654141714782,260.99821271782764,2916.87640656
301,4445.1393517299,260.9362762504256,2916.76921904
302,4460.383182804144,260.87495205905566,2916.6628128
303,4474.869099283082,260.81424369945023,2916.5564065599997
304,4490.11293231968,260.75415519643514,2916.47640656
305,4504.597902188936,260.6946911535441,2916.36921904
306,4519.140428442144,260.63585686072656,2916.2628127999997
307,4534.326420791491,260.57765840006743,2915.91640656
308,4548.753678455789,260.52010274923487,2915.56921904
309,4563.295220284272,260.4631978825695,2915.48921904
310,4578.481916669742,260.4069528699234,2915.3828128
311,4592.967437249215,260.3513776711321,2915.0628128
312,4608.153142142619,260.29648203411045,2914.71640656
313,4622.579994202199,260.2422741131839,2914.3692190399997
314,4637.064528921983,260.18876058356193,2914.2892190400003
315,4652.250979243472,260.1359482149263,2914.1828127999997
316,4666.735351863797,260.0838451218738,2914.1028128
317,4681.920893786926,260.0324611050458,2914.0228128000003
318,4696.348332511217,259.98180766242893,2914.15640656
319,4711.534535814586,259.9318979731482,2914.3164065600004
320,4725.961151200012,259.8827468724109,2914.20921904
321,4741.089590527161,259.8343708239231,2914.12921904
322,4755.573641721727,259.7867878898603,2914.2892190400003
323,4770.00009642668,259.74001746142704,2914.4228128
324,4785.186053364057,259.6940795893506,2914.5828128
325,4799.554703397109,259.64899472470074,2914.47640656
326,4814.740536621059,259.60478422563085,2914.39640656
327,4829.22517499821,259.5614704700847,2914.2892190400003
328,4844.29560033865,259.5190764704269,2914.20921904
329,4858.7793323322985,259.4776259751607,2914.1028128
330,4873.90731724778,259.43714384063674,2914.0228128000003
331,4888.391837793155,259.39765611901606,2913.9428128000004
332,4903.519740168922,259.3591899847384,2913.8364065600003
333,4917.94554501884,259.32177366603327,2913.72921904
334,4933.130925266436,259.2854363919908,2913.64921904
335,4947.615120613089,259.25020833487423,2913.5428128000003
336,4961.984113386148,259.21612053696407,2913.2228128000006
337,4977.169329248791,259.18320483171243,2912.8764065600003
338,4991.65253821043,259.15149376255033,2912.55640656
339,5006.837630575363,259.12102049758204,2912.2092190400003
340,5021.206503937472,259.0918187401888,2911.8892190399997
341,5036.391472556352,259.0639226354958,2911.5428128
342,5050.876216962162,259.03736667245585,2911.2228127999997
343,5066.061062071894,259.0121855814991,2910.8764065600003
344,5080.429649778336,258.9884142126487,2910.79640656
345,5095.614371133022,258.9660873486956,2910.71640656
346,5110.097178892771,258.94523942328004,2910.63640656
347,5124.52312743089,258.92590417399543,2910.79640656
348,5139.65012031309,258.908114275488,2910.95640656
349,5154.076113129457,258.89190096742294,2911.11640656
350,5169.260546414225,258.877293677207,2911.27640656
351,5183.744850653413,258.8643196373625,2911.4364065600003
352,5198.81485664194,258.85300349745233,2911.6228128000002
353,5213.298171339804,258.84336693046464,2911.7828128
354,5228.424708644758,258.83542823357396,2911.9428128
355,5242.908068451754,258.8292019232064,2911.8628128
356,5257.976915635038,258.82469832434725,2911.7828128
357,5272.460029218535,258.82192315404205,2911.7028127999997
358,5287.587269285388,258.82087679855965,2911.6228128000002
359,5302.013521338711,258.82155298370014,2911.56921904
360,5317.139727642047,258.82393773974326,2911.4892190400005
361,5331.622640079164,258.82800953941387,2911.4364065600003
362,5346.1055971482565,258.83373968427594,2911.3564065600003
363,5361.1749800197285,258.8410921075558,2911.3028128
364,5375.657732394073,258.85002296341275,2911.2228127999997
365,5390.842251647307,258.860480299499,2911.1692190399995
366,5405.325709692042,258.8724039404652,2911.11640656
367,5420.451502417054,258.88572573701373,2911.0628128
368,5434.8773948767775,258.9003700725584,2911.0092190400005
369,5450.0607572132285,258.9162544307927,2910.95640656
370,5464.544097584629,258.9332899587804,2910.9028128
371,5479.02644834634,258.95138202584735,2910.84921904
372,5494.1529858414,258.9704307785751,2910.79640656
373,5508.577561824393,258.99033156524087,2910.7428127999997
374,5523.761587165049,259.010974955204,2910.71640656
375,5538.244563502565,259.03224637056945,2910.6628128
376,5553.370894200212,259.0540256713778,2910.60921904
377,5567.852922927021,259.0761871380994,2910.5828128
378,5582.979129438623,259.09860047823116,2910.2892190400003
379,5597.461988043637,259.1211323094699,2910.0228128
380,5611.886201599074,259.14364617866534,2909.72921904
381,5627.069815092676,259.16600108266033,2909.4628128
382,5641.553340329774,259.18805053025534,2909.16921904
383,5656.7368302153045,259.2096427865577,2908.8764065600003
384,5671.103227475207,259.23062151024436,2908.60921904
385,5686.286635083423,259.25082651014344,2908.31640656
386,5700.769091451148,259.270094808116,2908.0228128
387,5715.952458576896,259.28826173069325,2907.72921904
388,5730.434835675856,259.3051614771636,2907.4364065600003
389,5744.800990751057,259.3206272923058,2907.3828128000005
390,5759.984068599224,259.3344917840603,2907.3292190399998
391,5774.467111850026,259.34658749458447,2907.5428128
392,5789.65010763648,259.35674738769586,2907.72921904
393,5804.132203654197,259.36480478800183,2907.9164065600003
394,5819.257375389148,259.3705927998006,2908.1028128000003
395,5833.681815632546,259.37394403501054,2908.28921904
396,5848.864563918134,259.37469132117974,2908.47640656
397,5863.346458947097,259.37266877654855,2908.68921904
398,5877.771564820767,259.3677124467174,2908.8764065600003
399,5892.9541486110975,259.35966122866904,2909.0628128
400,5907.435842203748,259.3483585659366,2909.24921904
401,5922.503973699946,259.3336537635966,2909.4364065600003
402,5936.985587149145,259.3154023697631,2909.3564065600003
403,5952.110387036737,259.29346622575355,2909.3028127999996
404,5966.591920750376,259.2677135282845,2909.24921904
405,5981.775042729147,259.23801890416524,2909.16921904
406,5996.142041165658,259.20426349793735,2909.1164065600005
407,6011.266509368972,259.1663350728856,2909.0364065599997
408,6025.747800032041,259.1241281258234,2908.9564065600002
409,6040.873136622904,259.0775440160334,2908.8764065600003
410,6055.3543475292245,259.02649110872164,2908.79640656
411,6069.720235086032,258.9708849333195,2908.68921904
412,6084.902986189656,258.9106483569445,2908.60921904
413,6099.326456295865,258.8457117733065,2908.5028128
414,6114.5090836046875,258.7760133073205,2908.4228128
415,6128.875594225901,258.7014990356621,2908.31640656
416,6144.05813919731,258.6221232234756,2908.20921904
417,6158.481365319298,258.5378485436011,2907.8628128000005
418,6173.663786488076,258.44864587089324,2907.51640656
419,6188.086807635715,258.354493112427,2907.16921904
420,6203.153899793848,258.2553738753298,2906.8228127999996
421,6217.576923132161,258.1512774198395,2906.47640656
422,6232.701431117181,258.0421994270061,2906.36921904
423,6247.183650609353,257.9281421806247,2906.2628128
424,6262.250618021659,257.8091141223061,2906.1292190400004
425,6276.615772506819,257.68512946362137,2906.0228128
426,6291.740073344685,257.5562082081736,2905.91640656
427,6306.106014402016,257.4223765740654,2905.7828128
428,6321.2302739998995,257.2836674928571,2905.91640656
429,6336.354533650083,257.1401208293931,2906.04921904
430,6350.661734296053,256.99178306690766,2906.1564065599996
431,6365.786695813629,256.83870628070275,2906.2628128
432,6380.094682430194,256.6809470867071,2906.39640656
433,6395.161026149828,256.51856666376045,2906.2628128
434,6409.58426519249,256.35163152148203,2906.1028128
435,6424.592941576368,256.18021417322,2905.96921904
436,6439.659077395816,256.0043935647337,2905.8364065600003
437,6453.9668167536,255.8242546470873,2905.6764065600005
438,6468.917783937111,255.63988685531788,2905.5428128
439,6483.983753440538,255.45138286061368,2905.3828127999996
440,6498.234651991908,255.25883878933968,2905.2228128
441,6513.3005383300915,255.06235510669208,2905.3028128
442,6528.2520406614785,254.86203620829966,2905.40921904
443,6542.5009957429575,254.657988492003,2905.48921904
444,6557.510082347682,254.450318612924,2905.5692190399996
445,6572.5181763940345,254.23913264075279,2905.6492190400004
446,6587.527013660016,254.02453555098185,2905.7028128
447,6601.775760855424,253.80663046113136,2905.7828128
448,6616.727055163865,253.5855172748428,2905.8628127999996
449,6631.678141824625,253.36129161323944,2905.91640656
450,6645.985174899266,253.13404547085995,2905.96921904
451,6660.936302890637,252.90386912904606,2906.04921904
452,6675.886355345647,252.670852635736,2905.8628127999996
453,6690.894818531247,252.43508640922684,2905.4364065600003
454,6705.14422537385,252.1966617847425,2905.00921904
455,6720.094111513303,251.95567204143788,2904.8228128
456,6735.102408386316,251.71221330030946,2904.63640656
457,6749.351648924916,251.4663841591294,2904.44921904
458,6764.303104529288,251.21828417427798,2904.2628128
459,6779.3103256237955,250.96801259456115,2904.07640656
460,6794.260872132509,250.71566788680371,2903.8892190399997
461,6808.509862835097,250.46134754524599,2903.7028128
462,6823.517827085932,250.20514813308753,2903.51640656
463,6838.525874558472,249.9471656421119,2903.3028128
464,6852.832283483833,249.6874956216481,2903.11640656
465,6867.782497009481,249.42623259343864,2902.9028128
466,6882.789343910976,249.16346916497704,2902.4764065599998
467,6897.097322535163,248.89929572385725,2902.0228128000003
468,6912.0474112133525,248.63380064260423,2901.56921904
469,6927.111759185689,248.36707028997415,2901.3828128
470,6941.418745648043,248.0991889980099,2901.16921904
471,6956.483836753105,247.83023911537964,2900.9564065600002
472,6971.432807856399,247.5603005974353,2900.5028127999994
473,6985.797171571365,247.28945021764991,2900.04921904
474,7000.804594824745,247.01776121917325,2899.6228128000002
475,7015.869478029097,246.74530355702433,2899.4092190399997
476,7030.233634992401,246.4721442532705,2899.19640656
477,7045.298393430756,246.19834743622184,2898.9828128
478,7059.662510270151,245.92397345565374,2898.76921904
479,7074.669641917906,245.6490775531662,2898.31640656
480,7089.091262232352,245.37370964612845,2897.6228128000002
481,7104.155812711993,245.09791524279143,2897.1692190400004
482,7119.220321613582,244.82173633825656,2896.7164065600005
483,7133.583240807333,244.54521196724093,2896.5028128
484,7148.7052938864945,244.26837860478796,2896.31640656
485,7163.069867414932,243.99127039768277,2896.1028128
486,7178.134126764242,243.7139191518541,2895.91640656
487,7192.555295527374,243.436354136051,2895.48921904
488,7207.677099715904,243.1586019860067,2895.03640656
489,7222.040600917229,242.88068691758818,2894.60921904
490,7237.219867509193,242.602630954974,2894.4228128
491,7251.640916333985,242.3244539190959,2894.23640656
492,7266.762388555959,242.0461734568106,2893.80921904
493,7281.241728962996,241.7678053382952,2893.3828128
494,7296.364111018149,241.4893638333692,2892.95640656
495,7310.842461985143,241.21086196843513,2892.52921904
496,7326.021356834346,240.93231169223495,2892.3428128
497,7340.499628207108,240.65372402444098,2891.9428128
498,7355.621803158414,240.37510920427974,2891.75640656
499,7370.099952950215,240.0964768391516,2891.59640656
500,7384.578063985609,239.81783590773628,2891.43640656
501,7399.6423175102245,239.53919435133355,2891.27640656
502,7414.12034813936,239.2605584708919,2891.1428128000002
503,7429.24210829525,238.9819327529749,2890.9828128
504,7443.719975741769,238.70332029637555,2890.84921904
505,7458.841736266462,238.4247235414506,2890.71640656
506,7473.262016160574,238.14614483291712,2890.5828128
507,7488.440250395783,237.86758654895658,2890.20921904
508,7502.861192919852,237.58905111468633,2890.0764065600006
509,7517.925030324652,237.31054109433313,2889.9428128
510,7532.345974860058,237.03205901750852,2889.8364065600003
511,7547.46636947988,236.7536069099392,2889.72921904
512,7561.887191609436,236.4751861219492,2889.6228128000002
513,7577.007586546315,236.19679779284607,2889.5164065599997
514,7591.370694080033,235.9184436152358,2889.4364065600003
515,7606.43328918358,235.64012655049214,2889.3292190399998
516,7620.85382422198,235.36185144909166,2889.24921904
517,7635.975747452627,235.08362561943247,2889.16921904
518,7650.395333811917,234.8054594921189,2889.08921904
519,7665.400995861433,234.5273673885721,2889.0092190399996
520,7680.521926748057,234.24936813149057,2888.92921904
521,7694.941265517569,233.97148546594755,2888.8492190399998
522,7709.946844015169,233.69374856397525,2888.76921904
523,7724.309458843825,233.41619276890427,2888.68921904
524,7739.430140690631,233.13886045065803,2888.8764065600003
525,7753.792549240679,232.86180150681074,2889.0628128
526,7768.855471254166,232.58507320445685,2889.24921904
527,7783.918351682558,232.30873993328478,2889.4628128
528,7798.280678370691,232.03287345441194,2889.64921904
529,7813.343433980437,231.75755344650798,2889.8628128
530,7827.705637272753,231.48286811251478,2890.0764065600006
531,7842.768309650084,231.20891439448627,2890.28921904
532,7857.830982029918,230.9357973438429,2890.5028128
533,7872.192152444783,230.66362967253013,2890.7428127999997
534,7887.313905428266,230.39253251060936,2890.95640656
535,7901.674952718939,230.12263651063986,2890.95640656
536,7916.680690060384,229.85408252591026,2890.95640656
537,7931.041613663416,229.58702215726697,2890.95640656
538,7946.104779399917,229.32161816348616,2890.95640656
